url,label
support-devices.com/malam/uklog.php,bad
traditionalfoodcongress.ipvc.pt/sites/default/files/webform/c.php,bad
lightsportamerica.com/wtp/file/2/yn/filewords/,bad
cinefestvotorantim.com.br/new/energy/,bad
marinajewel.com/finance/NewUser/Login/sign-in/,bad
rafidecor.md/kcfinder/upload/files/indexx.html,bad
astrorachna.com/gggghkikjk/verifyscript/,bad
pkfi.net/modul/poll/lang/Mingle/aol.login.html,bad
easvarahospital.com/files/dhl/dc86763ade7eb5919909e5065c057b84/,bad
easvarahospital.com/files/dhl/b354aa7bb9dce11f309aaedb144ee976/,bad
easvarahospital.com/files/dhl/811b292d918cea1f2125f803045c193c/,bad
vitexinterbiz.com/Title/,bad
lightsportamerica.com/images/fileword/,bad
recyclingroswell.com/services/Gdoccc/,bad
villabrisa.com/realagent/Gdoccc/,bad
duplacidadanianaitalia.com/Lima/linkedin/,bad
asiaformation.com/js/update/,bad
lightsportamerica.com/wtp/file/2/yn/filewords/,bad
nortagem.cl/zinn/aw/wy/es/auth/view/document/,bad
wecanfixitatl.com/wp-admin/js/Gdoccc/,bad
sessionyah00nownow.pixub.com/,bad
meet-memebersdirec.com/ads/newdocs/newdocs/dir/auth/view/document/,bad
zeisccr.com/BBB/DOCS/nD/,bad
tierraverderecycles.com/wp-admin/resources/app-integrations/,bad
sarrahms.com/js/richieeee/,bad
sharedprofessionalsfiles.kekelu.com.br/classicmedicals/,bad
michiganfloorrefinishing.com/wp-includes/random_compat/ii.php,bad
paulopr.com/c6/,bad
aathysakthy.com/img/GD/,bad
aakarindustries.com/men/@Info/,bad
zifsecurity.com.au/js/css/LHFD438YT4FFB2G2CDSP667/FR765546486495446T/moncompte/,bad
bomsucessonews.com/wp-admin/Google/Mercylog/,bad
evergreeninrc.com/wp-admin/includes/sharedfile/,bad
theinfinitewellbeing.com/secure.suntrust.com.personal.bankiing/en/,bad
greenhub.com.sg/hustle,bad
fnbl.co.za/deek/,bad
ubplcng.com/goog/micro.html,bad
airzone.me/zpreuner/Dropbox/,bad
theinfinitewellbeing.com/secure.suntrust.com.personal.bankiing/en/,bad
buildsimpleweb.com/wp-content/plugins/Wire/indexx.htm,bad
evergreeninrc.com/wp-admin/includes/sharedfile/,bad
hqprocess.com/wp-includes/certificates/id858-332435867479786/p1/login.php?cmd=login_submit&amp;id=0e2072a0ec6214bd420280171908b94c0e2072a0ec6214bd420280171908b94c&amp;session=0e2072a0ec6214bd420280171908b94c0e2072a0ec6214bd420280171908b94c,bad
gmvis.org/ise1/gdoc/filewords/,bad
privatteodontologia.com.br/sender/Goldencat/Goldencat/auth/view/document/,bad
sgippl.com/drupal-6.37/ScreenDrop/index.php,bad
nullrefer.com/?https://www.cartalis.it/cartalis/prepagata/index.jsp,bad
trustgroupghana.com/mailupdate/?wa=tryyfs5546666&amp;domain=null&amp;email=cholho.lee,bad
vrmnming.net/vnt/,bad
131.253.61.66/,bad
trustgroupghana.com/mailupdate/others/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&username=&username1=&domain=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
trustgroupghana.com/mailupdate/,bad
infrastructuresmagazine.com/ac/casts/,bad
eng.banks.eu/redirect.php?url=ldsc.chumadventist.org/data/webapps=2016/webaccount/international-customer%20support/index.html,bad
cinefestvotorantim.com.br/new/energy/verification.php,bad
cinefestvotorantim.com.br/new/energy/login2.php,bad
cinefestvotorantim.com.br/new/energy/,bad
funbox.cl/web-wi/css/admin/secure/d8395cdf47449dcac84759738d4e61f9/c38f5388b3fafcb6accd0b48ec951eda/,bad
funbox.cl/web-wi/css/admin/secure/,bad
atom.8u.cz/uppdt/data/bin/,bad
gmvis.org/ise1/gdoc/filewords/index.php,bad
gmvis.org/ise1/gdoc/filewords/,bad
funbox.cl/web-wi/css/admin/secure/860a820f460da467777243a3bf879bfd/2829adeb674ce909a9b665ddc80d4dfd/,bad
funbox.cl/web-wi/css/admin/secure/,bad
sollers-distribution.pl/googledrive/es/index.php,bad
sollers-distribution.pl/es/es/index.php,bad
cinefestvotorantim.com.br/new/energy/index.php,bad
artebanner.com.br/qui/?email=abuse@alice.it,bad
accounts.google.com.cameronsanderson.com/ServiceLogin/?sacu=1,bad
sollers-distribution.pl/googledrive/es/,bad
paulopr.com/c6/forward.html,bad
scftsservices.com/wp-admin/dropbox2016/Home/,bad
nbawallpaper.org/sess/4e1511ba46a6d7603d5b648b05f46dfe/,bad
artistsdolls.c13.ixsecure.com/ctent/dropbox/proposal/LoginVerification.php,bad
paulopr.com/n3/forward.html,bad
paulopr.com/c5/forward.html,bad
paulopr.com/c4/forward.html,bad
stjudebossier.org/images/stc/update.htm,bad
homeofhorsepower.co.uk/wp-content/AB/ail.php,bad
goaggledocss.com/gdocmaxi/filewords/,bad
artistsdolls.c13.ixsecure.com/ctent/dropbox/proposal/,bad
homeofhorsepower.co.uk/wp-content/AB/ail.php,bad
fiorellaperegrinaenlafe.com/wp-includes/SimplePie/Content/Type/view/login/index.pdf.html,bad
mummyschildcare.com/shobhanvijay/advance/i/others/,bad
lab.smarthostweb.com.br/admin/controller/catalog/asap/home/index.php,bad
lab.smarthostweb.com.br/admin/controller/catalog/asap/home/,bad
artistsdolls.c13.ixsecure.com/general/new/dropbox/proposal/,bad
alcaldiametropolitana.gob.ve/portal/components/com_finder/.web/www.nab.com.au/index.html,bad
moopingkunya.com/page/111/index.php,bad
moopingkunya.com/page/111/,bad
moopingkunya.com/download/111/,bad
annstringer.com/storagechecker/domain/index.php?.randu0013inboxlight.aspx?n=1774256418&amp;email=&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;randu0013inboxlightaspxn.1774256418&amp;rand.13inboxlight.aspxn.1774256418signin.ebay.de.lu7da2we5wu6si1wtgcnfz9et6qqit.boorowa.net,bad
dallagojacobseguros.com.br/GD/,bad
privatteodontologia.com.br/sender/Goldencat/Goldencat/auth/view/document/index.html,bad
fashion-experience.nl/yourdocuments/,bad
privatteodontologia.com.br/sender/Goldencat/Goldencat/auth/view/document/,bad
ozeating.com.au/application/libraries/LinkedIn/DHL2/tracking.php,bad
wecanfixitatl.com/wp-admin/js/Gdoccc/,bad
dallagojacobseguros.com.br/GD/,bad
nflwallpaper.org/w-contents/provider/provider/webmail/,bad
quantigest.co.ao/home/account/done.php,bad
blackantking.info/@invest/,bad
dallagojacobseguros.com.br/GD/index.php,bad
tecnicana.org/crm/m/av/ac/ad/ec10292d0772ad142cbb0e99bb378d82/,bad
farmerpublishing.com/wp-admin/js/bretmrae/garyspeed/d7ca5cc6272a4e5c836a3e762306b1eb,bad
sdnmargorejo1-403.sch.id/images/login.alibaba.com/login.html,bad
udecodocs.net/sdi/9c8bfe6d71e97a104f82b89e68232ce0,bad
sigarabirakmak.in/googledzs/2013gdocs/,bad
pkfi.net/modul/news/verify/oops.html,bad
ivcentr.ru/webstat/,bad
sigarabirakmak.in/googledzs/2013gdocs/,bad
ashbrookelectricalservices.ie/display/gd.nl/,bad
4ll1.com/wp-includes/chaser.php,bad
test.3rdwa.com/yr/bookmark/ii.php?email=abuse%20at%20tianc.com,bad
region8.dilg.gov.ph/media1/,bad
cnajs.com/fg/mail.htm?_pageLabel=page_logonform&amp;cmd=LOB=RBGLogon&amp;secured_page,bad
lovestone.net.br/donfile/,bad
surfandearned.top/enviro/all/index.php,bad
surfandearned.top/enviro/all/,bad
pkfi.net/modul/poll/m/Aol/aol.login.html,bad
congressomossoroense.com.br/nophfjkgjfshgjdfhjfhkj/,bad
thgrupo.com.ar/fr/registre/redirection.php,bad
congressomossoroense.com.br/nophfjkgjfshgjdfhjfhkj,bad
whatmenlike.us/lds/dr/en/,bad
thgrupo.com.ar/fr/registre/redirection.php?g4d3bdOsiuarHDdBl0bEP6dBVy_wP1WJ6XZDh7nemRp9bv2mHJ0HYZaZV6xWExsS';,bad
thgrupo.com.ar/fr/registre/redirection.php?g4d3bdOsiuarHDdBl0bEP6dBVy_wP1WJ6XZDh7nemRp9bv2mHJ0HYZaZV6xWExsS,bad
whatmenlike.us/lds/dr/en/index.php,bad
thgrupo.com.ar/fr/registre/,bad
paulopr.com/n1/forward.html,bad
paulopr.com/c2/forward.html,bad
oticaonix.com.br/jscripts/tiny_mce/alibaba/,bad
cmddcapb.com.br/libraries/phpmailer/sap/,bad
michiganfloorrefinishing.com/wp-content/themes/emiratee.htm,bad
ajempi.com.br/2013/administrator/components/com_config/life/dreamss/index2.html,bad
casanikon.info/GD/,bad
stjudebossier.org/images/stc/st2.htm,bad
xjbctcky.com/images/?app=com-d3&amp;;us.battle.net/login/en/?ref=http://us.battle.net/d3,bad
kucnitrener.rs/Dropbox%20filess/dropboxLanre/dropbox/proposal/,bad
129.186.215.122/,bad
xjbctcky.com/Images/?ref=,bad
living4u.80port.net/zb/doc/file.index.htm/remax0-0secure0login_files/remax0-0secure0login_files/remax%20-%20secure%20login_files/Remax/,bad
happypassenger.org/cgi_vin/login.php,bad
perso.menara.ma/~zghari/imagesss/,bad
viacesar.com/activs/fins/dropbox/spacebox/,bad
andorracosmetics.com/translations/image/Dr0pB0xSpesh/,bad
bullsgenital.com/cgi_bin/ourtime/ourtime/ourtime.html,bad
andorracosmetics.com/translations/image/Dr0pB0xSpesh/index.php,bad
viacesar.com/activs/fins/dropbox/spacebox/,bad
andorracosmetics.com/translations/image/Dr0pB0xSpesh/,bad
prodigy-sports.com/js/admin/docs/,bad
surfandearned.top/login.alibaba.com/login.html,bad
surfandearned.top/Account/,bad
forkuniondriving.net/sidsa/Square/Zeb.php,bad
baselife.com.br/invest-llc/,bad
greenhub.com.sg/hustle/,bad
pu13.itkintek.ru/administrator/components/com_categories/language/dc5ba21f2685ea330dc37ce0eec78cd6/SHRrMb.MHosb.DL.LbK.HmI.ccIO.asKOecJcIDnrMab.wDcroIdLbBbKcwbbsPordrNQIQbDrDnrd.FD.NmDmBcHCraMmD.FIeE.dIn..brBbarDwCa..BaFncbbQMrG.JrcbdFM/itoken.php?JcIDnrMab.wDcroIdLbBbKcwbbsPordrNQIQbDrDnrd.FD.Nm,bad
paulopr.com/n5/forward.html,bad
paulopr.com/n5/,bad
paulopr.com/n5/,bad
annstringer.com/storagechecker/domain/form.php?.randInboxLight.aspx?n74256418&amp;&amp;email&amp;fav.1&amp;fid=1&amp;fid=4&amp;fid.1&amp;fid.1252899642&amp;fid.4.1252899642&amp;randInboxLightaspxn.1774256418&amp;rand.13Inbomahmoudelkelany.alamontada.com,bad
lightsportamerica.com/images/fileword/,bad
attachinfodocs.com/google/,bad
bbmaphinh.download/akali/facebook/,bad
oticaonix.com.br/jscripts/tiny_mce/alibaba/index.php?email=%0%,bad
surfandearned.top/bi/pagedoc/page/,bad
surfandearned.top/fi/pagedoc/page/,bad
lafayettebeauty.net/wp-content/plugins/edfc7c243c334ba8bf1f9a4254da88f6/,bad
agronegociosaqp.com/wpp/upx/ftp/secure/filewords/,bad
socolat.info/font-awesome/css/filewords/,bad
permisoparasernino.pe/filewords/,bad
lafayettebeauty.net/wp-content/plugins/ca8c34514753f2139c43d5f594dd8c51/,bad
surfandearned.top/login.alibaba.com/login.html,bad
surfandearned.top/fi/pagedoc/page/index.php,bad
surfandearned.top/bi/pagedoc/page/index.php,bad
surfandearned.top/kp/pagedoc/page/,bad
lafayettebeauty.net/wp-content/plugins/ca8c34514753f2139c43d5f594dd8c51/,bad
surfandearned.top/admi/pagedoc/page/,bad
bullsgenital.com/cgi_bin/ourtime/ourtime/ourtime.html,bad
lafayettebeauty.net/wp-content/plugins/edfc7c243c334ba8bf1f9a4254da88f6/,bad
wordquran.com/ShanisWeb/Nk/excel/excel/,bad
surfandearned.top/admi/pagedoc/page/,bad
drdae.biz/boxdrop/,bad
n3rpv.net/cfo/,bad
cmddcapb.com.br/libraries/phpmailer/sap/,bad
pkfi.net/modul/news/verify/oops.html,bad
lafayettebeauty.net/wp-content/plugins/ca8c34514753f2139c43d5f594dd8c51/Verification.html,bad
permisoparasernino.pe/filewords/index.php,bad
permisoparasernino.pe/filewords/,bad
surfandearned.top/kp/pagedoc/page/,bad
surfandearned.top/images/pagedoc/page/,bad
prodigy-sports.com/js/admin/docs/,bad
surfandearned.top/Account/index.php,bad
surfandearned.top/images/pagedoc/page/,bad
"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwj9qam8qqHOAhWG6xoKHaZhC5sQFggcMAA&url=http%3A%2F%2Fwww.eazyaccounting.co.uk%2Ftags%2Feazy-accounting-referrals&usg=AFQjCNGk_CpSw6h3xh00poi56MlgmEl9wQ&sig2=zWYh049L5qMLd23XHuRS4A&bvm=bv.128617741,d.d2s",bad
socolat.info/font-awesome/css/filewords/,bad
linsy.eu/classes/ok/index.html,bad
westranchmusic.com/includes/index.php,bad
zeisccr.com/server/signin/nD/,bad
agronegociosaqp.com/wpp/upx/ftp/secure/filewords/index.php,bad
agronegociosaqp.com/wpp/upx/ftp/secure/filewords/,bad
cmddcapb.com.br/libraries/phpmailer/dap/,bad
jardininfantillacasadelarbol.com/GD/,bad
surfandearned.top/kp/pagedoc/page/index.php,bad
surfandearned.top/images/pagedoc/page/index.php,bad
skatescola.org.br/yyhhmmll/,bad
surfandearned.top/admi/pagedoc/page/index.php,bad
outdoor-fitness.rs/wp-content/themes/salient/includes/custom-widgets/mobile-facturation/mobile-facturation/secur.loginsupin/,bad
contadoresintegrales.com/files/account-online-docs/index2.php,bad
mankingpills.us/wp-includes/images/smilies/g/,bad
luxury-domains.com/business3/,bad
medipha.com/ExcelApp.php?user=abuse@ccpitsd.org,bad
cmddcapb.com.br/libraries/phpmailer/dap/,bad
pkfi.net/modul/poll/lang/Mingle/aol.login.html,bad
luxury-domains.com/business3/,bad
loghouserestoration.ca/sam/hash/login.php?email=abuse@ncon.net.cn,bad
zeisccr.com/server/signin/nD/,bad
kucnitrener.rs/Droppboxxx%20file/dropboxLanre/dropbox/proposal/LoginVerification.php,bad
kucnitrener.rs/Droppboxxx%20file/dropboxLanre/dropbox/proposal/,bad
kolowrotek.com.pl/libraries/dpbx/,bad
vegostoko.spaappointments.biz/wp-includes/gregory/,bad
tierraverderecycles.com/wp-admin/resources/app-integrations/,bad
us30-servercheck.online/,bad
mankingpills.us/wp-includes/images/smilies/g/index.php,bad
tv.unimet.pl/alib/ailogin.html,bad
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax-securelogin_files/remax0-0secure0login_files/remax0-0secure0login_files/remax0-0secure0login_files/remax%20-[1/,bad
alcaldiametropolitana.gob.ve/portal/components/com_finder/.web/www.nab.com.au/secure.html,bad
sexlovesecretcode.com/wp-includes/Text/Diff/Engine/Adobe/,bad
loghouserestoration.ca/zrz/hash/login.php?email=abuse@133.COM,bad
rafidecor.md/kcfinder/upload/files/indexx.html,bad
living4u.80port.net/zb/doc/file.index.htm/remax0-0secure0login_files/remax0-0secure0login_files/remax%20-%20secure%20login_files/Remax%20/,bad
living4u.80port.net/zb/doc/file.index.htm/remax0-0secure0login_files/remax0-0secure0login_files/remax%20-%20secure%20login_files/Remax%20-%20Se/,bad
b2bcollectiv.co.za/wp-content/themes/twentyfourteen/js/new/,bad
medtehnika-5.ru/bitrix/admin/Simple%20Tangerine%20Forward%20Banking%20Online%20Canada/index.php,bad
paulopr.com/c6/,bad
myvaporexpress.com/wp-includes/pomo/name/2016/update.htm,bad
myvaporexpress.com/wp-includes/pomo/name/2016/st2.htm,bad
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax-securelogin_files/remax0-0secure0login_files/remax0-0secure0login_files/remax0-0secure0login_files/remax%20-[1]/,bad
sintracoopgo.com.br/wp-includes/pomo/db/spacebox/,bad
omiplanet.com/AOL/AOL/AOL/,bad
meet-memebersdirec.com/ads/newdocs/newdocs/dir/auth/view/document/index.html,bad
lookilooki.se/asq/dhlfl.html,bad
loghouserestoration.ca/zrz/hash/login.php?email=abuse@cnfz.net.cn,bad
canusatools.com/wp-admin/ajax/canus/update.htm,bad
collegefinancialaid123.com/gdoc/2016gdoc/,bad
ipfpac.edu.mx/components/com_search/views/login/m.i.php,bad
grpz.ru/tmp/login.jsp.htm,bad
alcaldiametropolitana.gob.ve/portal/components/com_finder/.web/www.nab.com.au/,bad
bizhu.in.ua/modules/askforaquote/img/athentication/CONTROLLER/debitcard/completeDEACTIVATION/icici/grid.html,bad
deals-of-today.online/SW/US/SW/LP001US21345/index.html?isp=OpenDNS&city=&country=&ext=%24%7BSUBID%7D&zoneid=%7Bzoneid%7D&sxid=44i8q030k6uu,bad
mobiliariokolibri.cl/track.shipment.html,bad
familyfirstamerica.org/mosc/kalo/pagforall.htm,bad
b2bcollectiv.co.za/wp-content/themes/twentyfourteen/js/new/LoginVerification.php,bad
kucnitrener.rs/dropboxxxxxx/dropboxLanre/dropbox/proposal/LoginVerification.php,bad
kucnitrener.rs/dropboxxxxxx/dropboxLanre/dropbox/proposal/,bad
yiyebacilang.com/oil/HomeAct/,bad
blackantking.info/@info/,bad
kucnitrener.rs/dropboxxxxxx/dropboxLanre/dropbox/proposal/,bad
cnhedge.cn/js/index.htm?app=com-d3&amp;http://us.battle.net/login/en/?ref=http://ravbqoius.battle.net/d3/en/index,bad
aleronsecurity.com.au/~pibaleg8/js/lib/pp/mi/index/,bad
109.73.234.78/~pibaleg8/js/lib/pp/mi/index/54e5bfdda40260af6506c044983cde2e/index.php?cmd=_login-run&dispatch=b84195a7a5e9f60d777c412a42a2b796ceca58393f9e450f3a5e9a8dbd99758e,bad
freitaspedrasdecorativas.com.br/website/wp-admin/images/,bad
estateliquidationsfl.com/nun/extrem/3/suntrust/index.php,bad
demolidorasouzareis.com.br/folder/,bad
assamawaat.org/wp-includes/images/nb/12c.php,bad
feriadebuga.com/administrator/nm/gdoc/new.php?cmd=login_submit&amp;id=cea664d17dc01197c7398e666e4b3bc6cea664d17dc01197c7398e666e4b3bc6&amp;session=cea664d17dc01197c7398e666e4b3bc6cea664d17dc01197c7398e666e4b3bc6,bad
stoyanstroi-holding.com/lib/settings/my.screenname.aol.htm,bad
appsfascebook.wapka.mobi/index.xhtml,bad
continue-info.at.ua/incorrect-info.html,bad
support-my-uk.at.ua/page_security.html,bad
garymorris.com.au/modules/mod_wrapper/807/iijt.php,bad
queen-clinic.com/wp-content/room/Googledoc/,bad
skatescola.org.br/kakooo/index.htm,bad
herubaba.wapka.me/index.xhtml,bad
sollers-distribution.pl/es/es/,bad
fiza-doll-92.wapka.mobi/index.xhtml,bad
info-error-fi.at.ua/incorrect-info.html,bad
update-info-fi.at.ua/page-security.html,bad
edifice.co/activate.php,bad
donutssweet.com/update/login/,bad
free-facceboook.wapka.mobi/index.xhtml,bad
naracsoft.com/DROPBOX%20ME/dropbox/index.php,bad
letsgophishing.com/pages/facebook.html,bad
it.sketorpt.one/,bad
baununiforms.net/dil/recieve/com.php,bad
protex-me54.atspace.co.uk/comfirm-you-fb-acct/,bad
designgranitos.com.br/mgs/es/,bad
estateliquidationsfl.com/extrem/6/suntrust/index.php,bad
bomsucessonews.com/wp-admin/includes/Satur/AOL/index-aol.html,bad
yogurtpos.com/wp-includes/images/smilies/alits/halte.html,bad
humiel.sk/modules/vatnumber/tran.html,bad
inform-tech.pl//images/jdownloads/screenshots/thumbnails/blessings.php,bad
athem.com.au/wp-content/plugins/wpsecone/ini.php,bad
grabski-gallery.pl/plugins/tmp/pc.php,bad
superhaat.com/drp/TT/Dropbox.html,bad
plmultilus.com/pontos/sorteio/premios/brasil/,bad
nauticaneri.com.br/banco.bradesco-html.classic/cadastro.php,bad
skatescola.org.br/yyhhmmll/,bad
kcelcorp.com/paypal.com.verification.home.directory/index1.htm,bad
bkinfra.co.in/BKPL/mo.htm,bad
periosgrill.com/downloader/skin/images/login-now-secure-id5thDd547T/secure/,bad
goo.gl/Gk3xiu,bad
dnahumancapital.com.pe/jscript/peru2/,bad
meediy.me/lmxp/2f7524/V2tjNWRGbFhiSFZqYld4dVlV,bad
nottingham2016.com/unitedstates/login.php,bad
goo.gl/t2KWxy,bad
sp63.szczecin.pl/templates/atomic/language/,bad
tharukumara.wapka.mobi/index.xhtml,bad
marekdyduch.pl/css/allah-akbar.php,bad
artebanner.com.br/qui/?email=abuse@alice.it&amp;?id=anIjm,bad
pouoiihekjwjhfiogwevjhcd.auraaviation.com/drjhgutfugewvfjhchg/,bad
e.mail.ru-in.xyz/login/?jssession=7657821876357681925678763876&amp;email=abuse@mail.ru&amp;auth=false&amp;j=1,bad
themoneyguns.com/Hdg13K/verification.php,bad
bit.ly/2athLnx,bad
files.fm/down.php?i=d3ks4ez5&n=comprovante.js,bad
migre.me/ut4CN,bad
216.246.47.220/~luncheon/content/administrator/index.php,bad
108.167.188.190/~multycredcom/web20/admt/index.php,bad
migre.me/ut4mq,bad
skatescola.org.br/yyhhmmll/index.html,bad
files.fm/down.php?i=d3ks4ez5&amp;n=comprovante.js,bad
facbookhelp.wapka.mobi/index.xhtml,bad
svar.ac/seniorboende/mreprfivrs/sascuta/sundereleia/dancastans/szukala/elecu/,bad
fieldorf.pl/noticia.jpg/,bad
lagnadian.com/wp-content/uploads/alibobo/pa.html,bad
lafayettebeauty.net/wp-content/plugins/edfc7c243c334ba8bf1f9a4254da88f6/Verification.html,bad
lafayettebeauty.net/wp-content/plugins/ca8c34514753f2139c43d5f594dd8c51/Verification.html,bad
goo.gl/JSYaQh,bad
ativarmodulodeseguranca.ml/?/request33463,bad
docs.google.com/forms/d/e/1FAIpQLSeHnWKIpwcTJtb8BlLyiLPcApURhwgzPDawSPYuH2oc5aV3xw/viewform,bad
ipmaust.com.au/ymail/Media/Yahoo%20Update.htm,bad
svar.ac/seniorboende/mreprfivrs/sascuta/sundereleia/dancastans/szukala/rios/,bad
edu.wsse.gorzow.pl/zary/modules/mod_languages/kakakka125963/,bad
cirkvekarlovyvary.cz/modules/hned.html,bad
smktanjungpriok2.sch.id/pdf1/pdf/Error2.htm,bad
bit.ly/29NLgwZ,bad
services-paylipal.online-solutions.ro/secure-webapps/5ef1e/websrc,bad
mindphotobook.com/Gallery-rs/cuties01/files/assets/search/Online.html,bad
bjdgihcb.bget.ru/bwest.html,bad
efslondon.com/templates/atomic/02439750234j9230754230j5f0975fjhy508grjg30-9485-j8-458j0t5-0964375097430543/,bad
collegefinancialaid123.com/gdoc/2016gdoc/index.html,bad
tribe-hotel.com/u26/account/USAA%20_%20Welcome%20to%20USAA.htm,bad
paypal.com.counting-clouds.net/map/paypal.php,bad
sexlovesecretcode.com/wp-includes/SimplePie/Cache/Adobe/,bad
cnajs.com/fg/mail.htm?cmd=LOB=RBGLogon,bad
68.178.230.78/airbnb/,bad
chooseit.rtimeid.top/cancel,bad
demo.masterchefvenice.com/accrochementsdes.mamamamamamamam.telechargesments/,bad
24.beautystrands.com/gite_view/,bad
beauty-plus.co.uk/cli/https:/atendimento/chamada.php?=TQ8M8DSY5AN5DYZXKHMUOYAMNIT7VV9OLFBTS5SXEF3RE3PYJBT9A5UXMO4HKC76RHZKMRI17KSKMHJ6SCD4G914X5KHGRN80MSVDAVKUN5H5ONX111H02K766OMWBU6XM1BXWVSJ10OOWLOXM78NQETW3FSD0YBWZMTVIMFIV47SOVQA2XYSBROD8HRHF,bad
beauty-plus.co.uk/cli/https:/atendimento/chamada.php?=58ANCRN91SKL4KOXAP4VTUQGIWTEGFQLN20ZSX9SQTETD3QOSUJLOA377WKNBB0ZDIZ6F9Y72CZEEQ37LMSAWUH4Q3R3E23RJ2WZAU6B86QMWSSIFLSCGAF8C8AQ9CISEERO0XZG4Q31IVIYHBAXLQ5XYFO7R8Y7MQUVOUCRKFR4BA3SLCQ74V52AT93179MX4IMXVEIA7MMGOF226961C7B7FD7MLTJOC7M8K6IQR57GK9IPGNQTU2Z0E7V1ZFOCLBJ7G3W983PRB8HRV8KQ0JZNPVNPBC2XOL45NZCU33MD0466APVK0V8ZRVO39QZWB42Z3EU6GGJPKOVVEQFNMNMDJBFR2FODIPCL48RJNA08Z63DVI2H6OUOZAF2Q5F0TSUXZMHNWRVWWX0SGBALZ50YFP17TFFN8AL7W3UTUPPQNZJ4ATOAYY0DO0KIPZ6W0R46UXYOMOFANYDYS39Q1H5ORO7GNCDX4G3XE2,bad
servicosonlinevangoghselect.net/acesso-net/?passo=home,bad
diqq.be/redirect/mkt.php?target=34094&amp;cli=34&amp;true=2,bad
starryvideos.wapka.mobi/index.xhtml,bad
texplustrading.com/getprint501.html,bad
beauty-plus.co.uk/cli/https:/atendimento/chamada.php?=J8F8FIEZ1PNTB86GLL8E2XIIRWVCTOVCWAJCSYBTNZNY7TFSEM7GJPYBMTOFIJSFUBRN04GX35W0XB2CX9THXSSKMGZ51RJU4AHDDYAG48Q2ISEG18XYZQIL8IQ8AA3DLKRZI3FM07NRY28Z06Y9VHU3ZKA0UDNFXFEGHU3Q1PIZRQZ1VX0RE4UEN5OIHBYEQCV98XZ9NH8E87F45OUIROWFTKXAWVPN9KVFIVO6CVKK3ZN7OHPG7MVZ7TA4PZQYKME3H39UYSE1S38GJXWQJSPPLZSBZJ0J7NMOPVIONXOFZWWJTS0CLY37XVIXFRHLF406YSTMPI3OFY89RGLCFNJDJ2AYTRK9VTEUL8GAQIZ6H7D9NZK3N5F76Q5YHO8CIL75TNEJ7DONK3W82HAOLPUQFZPXOXA7IGAC5PVA4JXOLUVMB6BWV6NB6D9TAJ1T1B6521E5KCS77OTIU5EP032EFA9PT9JTJOXKPCP,bad
demo.masterchefvenice.com/accrochementsdes.mamamamamamamam.telechargesments/redirection.php,bad
pitusongo.com/assets/css/dhl/index.html,bad
interrentye.org/wp-content/themes/wpthemeone/accountverification/security.php,bad
interrentye.org/wp-content/themes/wpthemeone/accountverification/,bad
247.beautystrands.com/gite_view/,bad
interrentye.org/wp-content/themes/wpthemeone/accountverification/,bad
demo.masterchefvenice.com/js.includes.cloud.medianes.sucess/redirection.php,bad
cndoubleegret.com/admin/secure/cmd-login=c586454b832a3d3ed5b309401b75e529/,bad
cndoubleegret.com/admin/secure/cmd-login=bc955836ebda3b915ae2cc804f4046ba/?user=3dsjenk&amp;reff=ODUzY2YxNTRhZDlmNTM4YjJkZTQ5ZDRiN2JkOGI3MzE=,bad
likmopa.tigrimigri.com/Update-Norges-16/Updating-2016.htm.htm,bad
likmopa.tigrimigri.com/replay.html,bad
nortagem.cl/wx/rg/es/auth/view/document/,bad
cndoubleegret.com/admin/secure/cmd-login=360309ed5505234ba1aec97e95afa6ac/?user=3Dsjenk=&amp;reff=ZTYzZDY0ZDQ3YzAyYWU5ZDhjM2FjMzRkZGE3NzQ3OTE=,bad
strykertoyhaulers.com/wp-admin/js/online/order.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.,bad
cndoubleegret.com/admin/secure/cmd-login=a2a7938099b2075bd8b9b69804524753/?user=3Dsjenk=&amp;reff=MzJmMzcwMzJlNzkyMGM0MmM1NTM3MzUxNDRkYjdkMDA=,bad
nortagem.cl/wx/rg/es/auth/view/document/,bad
canusatools.com/wp-admin/ajax/canus/a.php,bad
whatsapp-messenger.whatsapp.com-contact.playatsapp.com/Wat/7b26a8bed1524e98354b23208bd1dd4e/,bad
portosalte.com/.css/dhlp.htm,bad
portosalte.com/.css/dhlp.htm,bad
miestar.com/spave/trustpass.html,bad
trustgroupghana.com/mailupdate/others/ii.php,bad
factoriasasociadas.com/media/media/images/login.htm,bad
facebooki.info/uss/,bad
